id switch arsenic dist assoc educ
2065 1 4 179.117004394531 1 5
2066 1 2.03 138.363998413086 0 5
2067 0 1.19 95.6159973144531 0 7
2068 0 2.33 62.9650001525879 0 4
2069 1 1.14 12.4540004730225 1 0
2070 1 3.31 45.9939994812012 0 3
2071 0 2.58 133.873001098633 1 5
2072 1 2.99 42.6319999694824 0 0
2073 1 2.56 63.4150009155273 0 10
2074 1 1.11 62.8530006408691 1 0
2075 0 1.85 46.3279991149902 0 0
2076 0 2.18 42.6189994812012 1 6
2077 0 1.47 14.4569997787476 0 5
2078 0 2.19 32.5760002136230 1 0
2079 1 1.48 78.5419998168945 1 3
2080 1 1.5 99.1859970092773 1 5
2081 0 1.76 91.781997680664 1 5
2082 1 1.6 96.7099990844727 1 5
2083 0 2.79 104.166000366211 1 0
2084 1 2.62 71.2009963989258 1 5
2085 0 1.43 9.67300033569336 0 0
2086 1 1.17 56.5660018920898 1 4
2087 0 2.04 31.9680004119873 1 5
2088 1 2.66 62.3979988098145 1 9
2089 1 2.11 44.0130004882813 0 5
2090 1 3.35 30.621000289917 1 5
2091 1 2.35 32.6119995117188 0 5
2092 0 3.26 68.9290008544922 0 0
2093 0 3.19 93.8040008544922 0 0
2094 1 3.19 127.690002441406 1 0
2095 1 3.69 135.835006713867 0 3
2096 1 2.99 152.783004760742 0 3
2097 0 2.48 138.408996582031 1 8
2098 0 0.79 95.333999633789 0 3
2099 1 1.31 127.280998229980 1 5
2100 0 0.65 109.176002502441 0 3
2101 0 1 98.1110000610352 1 4
2102 0 1.9 165.707000732422 1 3
2103 0 2.03 187.832000732422 0 2
2104 0 1.02 196.503005981445 0 4
2105 0 2.13 184.399002075195 0 8
2106 1 2.59 199.309005737305 0 10
2107 1 2.14 169.531005859375 0 5
2108 1 1.23 31.5330009460449 0 3
2109 0 1.56 24.6900005340576 0 4
2110 0 1.19 68.4459991455078 0 4
2111 0 0.79 75.936996459961 1 9
2112 1 0.83 23.2320003509521 0 6
2113 0 0.85 45.7599983215332 0 6
2114 0 0.87 18.9529991149902 0 3
2115 1 2.54 43.4669990539551 1 0
2116 0 1.42 11.2910003662109 0 0
2117 1 1.89 21.9039993286133 1 9
2118 0 1.42 25.003999710083 1 12
2119 0 0.99 45.9109992980957 1 6
2120 1 1.73 47.9529991149902 0 12
2121 0 2.33 70.5660018920898 0 2
2122 1 3.18 62.6380004882813 1 0
2123 1 0.56 14.0450000762939 0 5
2124 1 1.2 8.92399978637695 0 10
2125 1 0.62 7.33500003814697 1 3
2126 1 5.66 28.9689998626709 0 8
2127 1 1.21 21.4820003509521 1 12
2128 1 4.82 19.0219993591309 0 9
2129 1 0.56 39.1650009155273 0 12
2130 0 0.83 37.2789993286133 1 5
2131 1 0.82 50.5810012817383 0 11
2132 1 1.43 27.1319999694824 0 5
2133 1 1.29 16.3589992523193 0 0
2134 1 1.22 17.4580001831055 0 5
2135 1 0.72 19.5300006866455 0 5
2136 0 2.22 7.58699989318848 0 5
2137 1 0.83 30.8759994506836 0 3
2138 1 1.64 23.6450004577637 0 3
2139 0 0.62 12.1529998779297 0 8
2140 1 1.51 31.0709991455078 1 3
2141 1 0.7 16.2709999084473 0 4
2142 1 0.6 17.1140003204346 1 0
2143 1 0.61 15.4949998855591 0 3
2144 1 1.07 26.4869995117188 0 4
2145 1 1.2 43.1419982910156 1 7
2146 1 0.92 25.6870002746582 0 4
2147 1 2.21 9.97599983215332 0 4
2148 1 1.1 6.54099988937378 0 4
2149 1 1.01 43.2849998474121 0 10
2150 1 0.9 71.129997253418 0 4
2151 1 1.16 70.031997680664 0 10
2152 1 1.62 70.0210037231445 0 6
2153 1 1.47 92.6809997558594 1 0
2154 1 1.03 81.8919982910156 0 4
2155 0 1.4 79.9029998779297 0 10
2156 0 0.83 55.0610008239746 1 5
2157 1 0.79 23.8250007629395 1 8
2158 1 1.76 60.0519981384277 0 4
2159 1 1.49 39.3320007324219 0 5
2160 0 1.07 19.2490005493164 0 10
2161 1 1.18 14.2440004348755 0 9
2162 1 1.71 47.8489990234375 0 10
2163 1 1.79 51.7150001525879 1 10
2164 1 1.75 57.3870010375977 0 5
2165 1 0.95 7.14799976348877 0 14
2166 1 1.09 19.1830005645752 0 4
2167 1 1.23 29.9810009002686 0 10
2168 1 1.25 35.7050018310547 0 7
2169 1 1.15 53.3940010070801 0 2
2170 1 0.92 36.7480010986328 0 4
2171 1 0.9 34.8050003051758 0 0
2172 1 0.86 13.6269998550415 1 3
2173 0 2.18 34.1119995117188 0 8
2174 1 1.28 13.1020002365112 0 8
2175 1 0.75 14.0939998626709 0 12
2176 1 0.82 9.94299983978271 0 3
2177 1 1.65 84.1689987182617 0 7
2178 1 1.8 78.0250015258789 0 6
2179 1 5.18 48.6780014038086 1 5
2180 1 0.65 28.3320007324219 0 5
2181 1 0.57 17.8479995727539 0 10
2182 1 0.87 83.7190017700195 0 5
2183 1 0.98 24.3889999389648 1 5
2184 1 0.52 22.9759998321533 0 0
2185 1 0.58 4.00600004196167 0 8
2186 1 0.59 28.4489994049072 0 4
2187 1 1.53 10.7639999389648 0 2
2188 0 0.6 5.38500022888184 0 4
2189 0 0.69 25.0769996643066 0 3
2190 0 0.68 21.8560009002686 0 4
2191 1 0.93 8.53600025177002 0 3
2192 1 0.74 8.82400035858154 0 3
2193 0 0.72 13.8889999389648 0 3
2194 0 0.62 36.3969993591309 1 4
2195 0 0.71 10.6669998168945 1 3
2196 0 0.53 5.58099985122681 1 4
2197 0 0.6 9.33100032806396 0 4
2198 0 2.2 120.097999572754 0 4
2199 0 2.71 142.522994995117 0 4
2200 0 3.2 145.557006835938 0 5
2201 0 1.35 98.5059967041016 0 4
2202 0 0.99 84.484001159668 1 2
2203 0 1.98 91.0029983520508 0 6
2204 0 1.03 40.1290016174316 0 4
2205 0 1.32 4.27299976348877 0 6
2206 1 1.04 21.2859992980957 0 7
2207 1 0.57 15.0500001907349 0 7
2208 1 0.71 19.3409996032715 0 4
2209 0 0.63 36.8489990234375 0 2
2210 1 2.65 29.4069995880127 0 4
2211 1 0.9 19.1739997863770 0 5
2212 1 0.89 70.0029983520508 0 5
2213 1 1.58 64.7419967651367 0 6
2214 1 1.35 56.2970008850098 0 2
2215 0 1.61 53.5509986877441 0 3
2216 0 1.31 100.905998229980 0 5
2217 0 0.82 81.3850021362305 0 2
2218 0 0.89 68.9619979858398 0 3
2219 1 1.12 89.0070037841797 1 4
2220 0 0.56 34.5789985656738 0 4
2221 0 0.77 48.0130004882813 0 9
2222 1 0.54 16.6860008239746 0 4
2223 1 1.17 66.0690002441406 1 5
2224 1 1.34 32.0019989013672 0 3
2225 1 1.32 12.5939998626709 0 5
2226 1 1.12 28.0060005187988 0 10
2227 1 1.17 48.4449996948242 0 3
2228 1 0.85 28.6459999084473 0 5
2229 1 0.89 25.9309997558594 1 0
2230 1 0.99 45.2719993591309 1 3
2231 0 1.18 49.3460006713867 1 3
2232 0 1.08 71.5179977416992 0 3
2233 0 1.03 75.697998046875 0 6
2234 0 1.18 54.4029998779297 0 6
2235 1 1.38 23.1480007171631 0 4
2236 0 1.41 31.3859996795654 0 5
2237 1 0.87 27.882999420166 0 4
2238 0 0.65 99.4410018920898 0 4
2239 0 0.55 115.994003295898 0 4
2240 1 0.55 60.431999206543 0 9
2241 0 0.59 31.2390003204346 1 5
2242 0 0.53 49.2000007629395 1 9
2243 1 0.81 31.2709999084473 0 7
2244 1 0.87 8.8120002746582 0 6
2245 1 0.77 27.8889999389648 0 10
2246 0 0.7 48.25 0 7
2247 1 0.65 42.5940017700195 0 11
2248 0 0.95 59.8209991455078 0 7
2249 1 2.6 8.10000038146973 1 5
2250 0 0.56 31.0799999237061 0 5
2251 1 0.83 35.6370010375977 0 0
2252 1 0.7 10.5459995269775 1 0
2253 0 0.94 7.31199979782104 1 0
2254 1 0.73 10.6490001678467 1 5
2255 1 0.52 11.9940004348755 0 5
2256 1 1.99 90.041000366211 0 6
2257 1 3.51 11.6029996871948 1 5
2258 1 5.09 21.6110000610352 1 10
2259 1 3.5 11.0939998626709 1 8
2260 0 2.04 138.309997558594 1 8
2261 0 2.38 133.134994506836 1 0
2262 0 1.96 152.464004516602 1 15
2263 0 1.89 154.082992553711 1 0
2264 1 2.93 96.079002380371 0 11
2265 0 2.75 96.6480026245117 0 11
2266 0 2.52 128.108001708984 0 10
2267 0 1.7 160.994995117188 0 10
2268 0 1.94 169.274002075195 0 0
2269 1 1.8 134.970001220703 1 12
2270 0 1.96 127.193000793457 1 8
2271 0 1.8 135.214004516602 1 10
2272 0 1.03 99.890998840332 0 4
2273 0 1.84 103.031997680664 0 5
2274 0 1.74 89.2679977416992 1 8
2275 0 1.84 83.431999206543 1 8
2276 1 1.55 7.33599996566772 0 1
2277 0 0.57 7.55000019073486 0 5
2278 1 1.27 18.5599994659424 1 0
2279 0 0.62 26.2509994506836 1 0
2280 1 3.04 43.306999206543 0 8
2281 1 3.42 61.5470008850098 1 0
2282 1 2.54 47.0309982299805 0 3
2283 1 2.16 85.4820022583008 0 4
2284 0 0.66 25.5219993591309 1 0
2285 0 1.2 44.943000793457 1 4
2286 0 0.75 19.3180007934570 0 7
2287 0 0.55 25.371000289917 1 10
2288 0 0.75 54.423999786377 1 6
2289 0 0.87 81.166000366211 0 0
2290 0 1.65 13.5799999237061 1 0
2291 0 1.54 24.0049991607666 1 10
2292 0 0.74 28.2150001525879 1 7
2293 0 0.78 23.9419994354248 0 7
2294 0 0.71 40.2960014343262 1 8
2295 1 0.64 32.242000579834 1 0
2296 1 0.98 15.3559999465942 1 0
2297 0 0.95 27.4200000762939 0 3
2298 0 0.85 15.4849996566772 0 0
2299 1 1.03 26.0769996643066 0 7
2300 1 0.65 45.5429992675781 0 0
2301 0 0.6 44.1940002441406 1 10
2302 0 0.59 23.3549995422363 1 0
2303 0 0.62 21.8980007171631 0 0
2304 1 1.15 30.4650001525879 0 8
2305 0 0.83 17.371000289917 0 8
2306 1 0.76 33.507999420166 0 8
2307 0 0.88 39.9739990234375 0 5
2308 0 0.63 19.9209995269775 0 4
2309 0 0.59 26.6650009155273 0 9
2310 0 0.62 39.1629981994629 1 5
2311 0 0.63 38.9410018920898 1 5
2312 0 0.6 47.773998260498 0 8
2313 1 0.77 40.5439987182617 0 0
2314 1 0.7 16.6049995422363 1 5
2315 0 0.77 28.2549991607666 1 0
2316 0 0.53 17.3759994506836 1 3
2317 0 0.51 11.4049997329712 1 5
2318 1 1.29 18.4799995422363 0 5
2319 1 2.55 10.7770004272461 0 5
2320 0 0.52 32.5830001831055 1 3
2321 0 0.67 35.8079986572266 1 3
2322 0 0.55 41.1129989624023 1 4
2323 1 2.31 18.4379997253418 0 2
2324 0 0.71 22.8139991760254 1 0
2325 1 0.82 13.7849998474121 1 5
2326 0 0.71 98.0329971313477 0 8
2327 0 0.52 153.727996826172 0 5
2328 0 0.91 36.9160003662109 0 3
2329 0 0.51 35.7280006408691 0 5
2330 1 1.92 23.7800006866455 1 5
2331 0 0.55 14.9010000228882 1 8
2332 0 0.66 13.1459999084473 0 5
2333 0 0.95 61.773998260498 0 5
2334 0 1.63 65.8150024414063 1 5
2335 0 1.14 83.2470016479492 1 4
2336 0 0.7 106.494003295898 1 5
2337 0 0.68 125.141998291016 0 6
2338 0 0.62 49.0779991149902 1 2
2339 0 1.45 71.4759979248047 1 0
2340 0 0.95 130.912002563477 0 4
2341 0 1.8 68.0080032348633 1 0
2342 0 1.42 68.5189971923828 1 5
2343 0 1.01 77.8960037231445 1 5
2344 0 1.02 105.094001770020 1 5
2345 0 0.7 115.763000488281 0 8
2346 0 1.29 128.246002197266 1 2
2347 0 2.35 130.208999633789 1 0
2348 0 1.35 73.870002746582 1 4
2349 0 0.84 56.6230010986328 0 5
2350 0 1 14.1700000762939 1 5
2351 0 1.27 17.8549995422363 1 5
2352 1 1.68 30.8209991455078 0 5
2353 0 1.83 43.9539985656738 1 5
2354 0 1.86 28.1609992980957 0 0
2355 0 2.05 50.3470001220703 1 3
2356 1 1.12 16.2900009155273 1 0
2357 0 1.86 17.7670001983643 1 5
2358 1 1.99 18.0489997863770 1 4
2359 1 1.47 39.1360015869141 1 7
2360 1 2.22 14.3050003051758 0 10
2361 1 1.16 26.6749992370605 0 3
2362 1 0.6 31.0610008239746 1 2
2363 1 1.62 30.5319995880127 1 5
2364 1 1.51 27.9890003204346 1 5
2365 1 0.91 11.0310001373291 1 5
2366 1 0.67 12.2340002059937 1 5
2367 1 0.81 24.003999710083 1 10
2368 1 1.25 14.7869997024536 1 0
2369 0 1.12 22.0020008087158 1 0
2370 1 1.58 11.8129997253418 1 5
2371 0 0.71 13.7139997482300 1 0
2372 0 2.53 24.8840007781982 1 5
2373 1 1.1 6.4689998626709 1 6
2374 0 0.54 10.4610004425049 0 5
2375 0 1.13 42.0110015869141 0 5
2376 0 0.51 24.8330001831055 1 12
2377 0 0.52 19.5020008087158 0 10
2378 0 0.6 77.1080017089844 1 0
2379 0 0.76 77.8850021362305 1 2
2380 0 1.09 85.7870025634766 1 0
2381 1 1 74.911003112793 1 4
2382 0 0.61 100.539001464844 0 0
2383 0 1.13 125.597000122070 1 3
2384 0 0.86 113.698997497559 1 3
2385 0 1.01 119.941001892090 1 4
2386 1 0.62 94.7200012207031 1 2
2387 0 1.22 135.910003662109 1 3
2388 0 0.58 78.9779968261719 1 2
2389 0 0.63 87.9079971313477 1 5
2390 0 0.76 88.8659973144531 1 6
2391 1 0.78 59.5250015258789 1 0
2392 0 1.11 57.1389999389648 1 10
2393 0 1.36 53.8320007324219 0 0
2394 1 0.56 68.3450012207031 1 3
2395 0 0.74 43.1119995117188 0 0
2396 0 0.54 9.94999980926514 0 0
2397 1 1.01 6.64599990844727 1 0
2398 1 0.73 38.9199981689453 0 5
2399 1 1.17 59.5989990234375 1 0
2400 1 0.61 43.1860008239746 1 0
2401 1 0.83 9.94600009918213 1 0
2402 1 1.09 41.9420013427734 1 0
2403 1 0.51 29.3619995117188 1 0
2404 1 0.79 16.8899993896484 1 3
2405 0 1.33 31.1520004272461 0 12
2406 1 1.83 18.5219993591309 1 6
2407 1 2.18 43.4169998168945 1 4
2408 0 2.27 15.6070003509521 1 3
2409 1 0.84 58.4389991760254 1 4
2410 1 0.61 25.1389999389648 1 2
2411 0 2.83 7.27699995040894 1 8
2412 1 0.6 27.8950004577637 1 3
2413 0 2.51 36.0830001831055 1 7
2414 1 1.04 35.0579986572266 1 5
2415 1 1.36 30.507999420166 0 10
2416 1 1.91 20.8920001983643 0 4
2417 1 0.68 33.9959983825684 1 4
2418 0 0.78 37.2220001220703 1 6
2419 0 0.72 3.52500009536743 0 6
2420 0 0.51 23.2049999237061 0 5
2421 0 1.66 31.9930000305176 1 7
2422 0 1.17 43.7599983215332 1 4
2423 0 1.47 51.6300010681152 0 3
2424 0 1.8 51.6959991455078 1 6
2425 1 2.05 19.6700000762939 1 8
2426 1 0.77 32.2159996032715 1 3
2427 1 1.31 74.0810012817383 1 9
2428 0 0.75 53.5439987182617 1 10
2429 0 1.21 37.1049995422363 1 4
2430 0 0.75 65.2099990844727 1 5
2431 1 0.71 32.7690010070801 1 0
2432 1 0.85 29.2019996643066 1 3
2433 1 1.55 53.689998626709 0 4
2434 1 0.61 22.7670001983643 1 8
2435 0 0.58 47.6759986877441 0 11
2436 0 0.64 49.6889991760254 1 4
2437 1 0.96 60.8279991149902 1 5
2438 1 0.7 24.2490005493164 1 10
2439 1 1.37 19.6130008697510 1 7
2440 0 0.81 31.0690002441406 1 6
2441 1 0.82 20.1030006408691 0 3
2442 0 0.54 9.10400009155273 1 12
2443 1 1.08 57.2400016784668 1 8
2444 0 0.84 103.642997741699 0 3
2445 0 0.58 100.730003356934 1 4
2446 0 0.57 104.691001892090 0 3
2447 0 0.52 37.5519981384277 1 3
2448 0 0.58 27.7180004119873 1 0
2449 0 0.64 10.2030000686646 1 0
2450 0 0.53 9.60900020599365 1 0
2451 0 0.81 14.1470003128052 1 7
2452 0 0.53 48.7449989318848 1 4
2453 1 1.28 24.3029994964600 1 10
2454 1 0.76 36.984001159668 1 11
2455 1 1.39 42.2309989929199 0 10
2456 1 2.51 28.2770004272461 0 10
2457 1 1.68 29.7789993286133 1 6
2458 1 1.63 71.5179977416992 1 6
2459 1 2.27 69.3099975585938 1 12
2460 1 1.47 30.0830001831055 1 11
2461 1 2.86 40.3720016479492 1 5
2462 1 1.93 47.1590003967285 1 8
2463 1 1.42 125.307998657227 1 16
2464 1 1.87 95.1999969482422 0 12
2465 1 0.88 17.2569999694824 1 7
2466 1 1.25 19.0200004577637 1 8
2467 1 2.85 54.8559989929199 1 4
2468 0 2.38 50.9900016784668 1 12
2469 1 0.7 41.0709991455078 1 0
2470 1 1.02 16.3850002288818 1 14
2471 1 0.56 48.2719993591309 0 12
2472 1 1.27 29.3549995422363 0 5
2473 1 1.87 31.6669998168945 1 5
2474 1 1.18 19.1380004882813 0 16
2475 1 1.6 49.4490013122559 1 12
2476 1 1.31 29.8069992065430 1 10
2477 1 1.28 59.8800010681152 1 5
2478 1 0.8 84.7229995727539 1 12
2479 1 2.08 93.4940032958984 0 12
2480 1 2.16 114.147003173828 1 12
2481 1 1.07 83.4899978637695 0 14
2482 1 1.94 66.802001953125 1 5
2483 1 0.83 21.7970008850098 0 3
2484 1 1.25 26.5610008239746 0 8
2485 0 1.06 5.36299991607666 0 4
2486 0 1.52 87.3239974975586 0 5
2487 0 1.66 98.1149978637695 0 10
2488 1 1.4 79.593002319336 0 10
2489 1 1.17 52.1500015258789 0 10
2490 1 1.21 43.2480010986328 0 12
2491 0 0.65 21.2169990539551 0 5
2492 0 0.51 26.4109992980957 1 12
2493 1 1.11 45.8559989929199 0 15
2494 1 0.75 64.4739990234375 1 5
2495 0 1.28 16.5230007171631 0 16
2496 1 1.31 38.3390007019043 0 10
2497 1 1.03 15.7569999694824 1 10
2498 0 1.33 20.2530002593994 1 8
2499 1 1.7 12.6420001983643 1 12
2500 0 0.91 30.0720005035400 1 7
2501 0 0.81 40.9129981994629 0 12
2502 0 0.89 48.7610015869141 0 3
2503 1 0.6 16.0690002441406 0 10
2504 0 0.8 33.5480003356934 1 8
2505 0 0.87 13.9460000991821 0 11
2506 1 1.1 34.4650001525879 1 1
2507 1 0.82 45.3959999084473 0 10
2508 1 0.62 18.7250003814697 0 15
2509 1 0.85 18.5809993743896 0 15
2510 1 0.93 29.632999420166 0 17
2511 1 0.6 33.8790016174316 0 15
2512 0 0.74 101.900001525879 1 5
2513 1 1.68 88.7809982299805 0 8
2514 1 0.9 85.063003540039 0 8
2515 1 1.98 66.338996887207 0 10
2516 1 2.03 78.4290008544922 1 5
2517 0 1.86 74.572998046875 1 5
2518 0 1.11 18.8209991455078 0 14
2519 0 0.7 34.742000579834 0 10
2520 0 0.98 47.4059982299805 0 16
2521 0 1.07 75.4130020141602 1 5
2522 0 1.43 82.4029998779297 0 7
2523 0 0.85 97.8489990234375 1 5
2524 0 1.07 34.390998840332 1 5
2525 0 1.69 95.5739974975586 1 6
2526 1 1.35 59.2099990844727 1 5
2527 0 1.02 14.3629999160767 0 8
2528 0 1.14 109.663002014160 1 5
2529 0 1.02 101.964996337891 1 8
2530 0 2.56 95.5989990234375 1 7
2531 0 1.62 87.8529968261719 1 8
2532 1 1.15 67.4550018310547 1 12
2533 1 0.69 78.9869995117188 0 15
2534 0 1.06 28.3029994964600 0 8
2535 0 0.98 4.72800016403198 1 0
2536 0 1.15 22.5970001220703 1 5
2537 0 1.36 33.0040016174316 0 15
2538 0 1.04 36.5970001220703 0 8
2539 1 1.5 33.2649993896484 1 0
2540 1 1.19 47.6969985961914 0 12
2541 0 1.22 63.7280006408691 0 0
2542 0 0.83 125.563003540039 1 5
2543 0 0.65 112.771003723145 0 5
2544 0 0.98 106.363998413086 0 5
2545 1 0.58 92.7480010986328 1 15
2546 0 0.52 72.8499984741211 0 5
2547 0 1.38 74.0739974975586 0 6
2548 1 0.63 9.44400024414063 0 5
2549 1 0.54 21.5930004119873 0 6
2550 0 0.54 32.0260009765625 0 9
2551 0 0.57 22.6669998168945 0 5
2552 0 0.62 56.8709983825684 1 0
2553 0 0.81 77.4990005493164 1 5
2554 1 0.72 60.8629989624023 0 14
2555 0 0.8 30.9120006561279 0 10
2556 1 0.75 34.1669998168945 1 8
2557 1 1.58 100.315002441406 1 5
2558 1 1.18 110.008003234863 0 9
2559 0 3.51 97.5139999389648 1 0
2560 0 3.12 62.2869987487793 1 4
2561 1 1.86 29.9150009155273 0 5
2562 0 2.27 8.28999996185303 1 5
2563 0 2.77 25.7439994812012 1 5
2564 0 1.63 50.0250015258789 1 7
2565 1 1.5 45.3699989318848 0 7
2566 1 1.11 20.6219997406006 0 8
2567 1 0.86 20.9459991455078 0 4
2568 1 1.05 40.9529991149902 1 6
2569 1 1.33 29.6490001678467 0 8
2570 1 1.28 48.6609992980957 0 6
2571 1 0.89 57.4669990539551 0 6
2572 1 1.03 32.1399993896484 0 5
2573 1 0.63 62.685001373291 0 7
2574 0 1.05 69.5329971313477 1 7
2575 0 1.64 72.1370010375977 1 9
2576 1 2.93 69.8880004882813 0 5
2577 1 1.77 88.7750015258789 0 15
2578 1 2.81 104.304000854492 0 7
2579 1 3.77 83.2220001220703 1 7
2580 1 0.85 26.511999130249 0 6
2581 1 2.74 36.5379981994629 0 14
2582 1 2.19 4.11299991607666 0 10
2583 1 3.25 13.2410001754761 0 5
2584 1 2.92 37.8800010681152 0 5
2585 1 2.95 52.4770011901855 0 14
2586 1 1.19 17.0429992675781 0 8
2587 1 0.58 17.1539993286133 1 7
2588 1 0.78 5.54199981689453 1 10
2589 1 0.58 16.1270008087158 1 6
2590 1 2.69 23.2490005493164 1 7
2591 1 1.66 26.007999420166 1 6
2592 1 1.83 22.0629997253418 0 12
2593 1 1.76 27.5429992675781 0 10
2594 1 2.91 13.6590003967285 1 6
2595 1 3.22 14.5129995346069 0 15
2596 1 2.29 3.49900007247925 0 12
2597 1 1.75 11.9320001602173 0 15
2598 1 2.33 8.69499969482422 0 10
2599 1 2.73 10.0900001525879 0 12
2600 1 1.3 20.3869991302490 0 16
2601 1 1.84 18.4360008239746 0 10
2602 1 1.6 26.5349998474121 0 12
2603 1 1.56 21.6340007781982 0 7
2604 1 3.11 25.3980007171631 0 7
2605 1 2.78 21.8349990844727 1 5
2606 1 4.35 36.1809997558594 0 8
2607 1 4.07 31.1529998779297 0 7
2608 1 3.31 34.9459991455078 0 10
2609 1 0.93 34.4930000305176 1 8
2610 1 3.03 34.5489997863770 1 8
2611 1 5.19 16.2150001525879 0 5
2612 1 5.04 28.5109996795654 1 5
2613 0 0.56 37.1780014038086 1 4
2614 0 0.56 44.3110008239746 0 5
2615 0 1.64 39.3800010681152 1 1
2616 1 1.2 26.8180007934570 0 0
2617 0 0.57 14.8439998626709 1 1
2618 0 1.7 28.6860008239746 0 5
2619 0 1.29 70.5510025024414 0 5
2620 1 0.56 9.24199962615967 0 0
2621 0 0.51 12.5410003662109 0 5
2622 0 0.97 30.7159996032715 0 5
2623 0 0.85 38.1319999694824 0 5
2624 0 0.97 61.1269989013672 0 5
2625 0 1.32 39.9850006103516 1 5
2626 0 0.71 30.8309993743896 0 7
2627 0 0.81 31.9099998474121 0 6
2628 0 2.62 35.8199996948242 1 3
2629 1 0.73 26.7150001525879 1 4
2630 1 0.62 31.7119998931885 1 4
2631 1 0.86 20.8780002593994 1 0
2632 0 0.74 14.4890003204346 1 8
2633 1 0.56 21.6730003356934 0 8
2634 1 0.51 8.19799995422363 1 3
2635 1 1.2 10.7270002365112 1 6
2636 1 3.35 12.9160003662109 0 7
2637 0 0.56 8.628999710083 1 7
2638 1 0.61 20.4869995117188 0 13
2639 1 0.8 15.3020000457764 0 8
2640 0 0.69 15.9079999923706 1 7
2641 0 0.73 11.2639999389648 1 5
2642 1 2.78 25.8959999084473 1 7
2643 1 1.71 20.6949996948242 1 5
2644 1 0.66 34.7509994506836 0 13
2645 1 0.75 58.7960014343262 1 7
2646 1 0.86 48.8549995422363 1 6
2647 1 1.01 33.9169998168945 1 7
2648 1 1.02 36.435001373291 1 5
2649 1 1.33 9.871000289917 1 6
2650 1 0.53 41.8849983215332 1 5
2651 0 0.6 30.9570007324219 0 6
2652 0 0.63 109.763999938965 1 8
2653 0 0.54 108.003997802734 1 5
2654 1 0.66 104.555999755859 1 6
2655 1 1.49 72.1640014648438 0 10
2656 1 0.8 26.5610008239746 1 12
2657 1 0.68 43.867000579834 0 10
2658 1 0.89 55.1730003356934 0 7
2659 1 2.19 44.6290016174316 0 10
2660 1 0.63 31.3810005187988 0 12
2661 1 2.1 116.278999328613 1 7
2662 1 1.63 178.412002563477 0 14
2663 1 1.45 129.889007568359 1 8
2664 1 1.11 13.5530004501343 0 12
2665 1 1.51 25.5440006256104 1 8
2666 1 2.38 39.9500007629395 0 12
2667 1 2.5 36.9150009155273 0 12
2668 0 1.43 37.9949989318848 0 8
2669 1 0.78 59.7430000305176 1 6
2670 0 0.65 70.7559967041016 1 6
2671 0 0.72 5.47800016403198 1 6
2672 0 0.78 35.007999420166 0 16
2673 0 0.57 9.88599967956543 0 5
2674 1 0.63 26.492000579834 1 5
2675 0 0.53 34.8370018005371 1 5
2676 1 2.69 5.7810001373291 0 10
2677 0 2.6 10.5939998626709 1 7
2678 0 2.95 23.632999420166 0 15
2679 0 1.46 40.4650001525879 0 15
2680 0 1.39 34.4539985656738 0 10
2681 0 0.73 20.9179992675781 1 10
2682 0 0.6 19.0620002746582 1 10
2683 1 3.56 76.8539962768555 0 8
2684 0 1.5 59.507999420166 1 6
2685 1 0.64 46.9780006408691 0 4
2686 1 0.62 14.4040002822876 0 5
2687 0 1.39 10.4429998397827 1 3
2688 1 1.66 30.9689998626709 0 4
2689 1 2.22 57.443000793457 0 5
2690 0 3.77 28.5450000762939 1 6
2691 0 3.26 51.359001159668 0 0
2692 1 3.87 53.2980003356934 0 10
2693 1 3.97 16.7980003356934 0 5
2694 0 2.04 148.817993164063 1 5
2695 0 0.95 54.8940010070801 1 4
2696 1 2.16 54.9669990539551 1 4
2697 1 0.98 58.4630012512207 1 7
2698 1 0.9 41.7789993286133 1 3
2699 1 1.06 6.60400009155273 1 5
2700 1 1.18 10.7299995422363 1 5
2701 1 1.15 19.7600002288818 1 6
2702 1 1.17 33.8380012512207 1 0
2703 1 0.89 63.0449981689453 1 3
2704 0 1.11 39.9169998168945 1 8
2705 0 1.54 107.336997985840 1 6
2706 0 0.63 61.9199981689453 0 0
2707 1 0.72 60.5009994506836 1 9
2708 1 0.57 40.3419990539551 1 5
2709 0 0.73 37.8359985351563 1 7
2710 0 0.62 32.1230010986328 0 10
2711 0 0.59 5.64300012588501 0 12
2712 0 0.85 12.8839998245239 1 6
2713 1 4.28 25.5809993743896 0 14
2714 0 0.69 84.6839981079102 1 7
2715 0 0.57 6.5770001411438 0 7
2716 0 0.72 24.0869998931885 0 10
2717 0 0.74 22.6380004882813 1 7
2718 0 0.86 29.9540004730225 0 7
2719 1 1.12 6.875 0 8
2720 0 0.54 25.7240009307861 0 8
2721 0 1.14 29.4979991912842 0 9
2722 0 0.76 40.2789993286133 0 5
2723 0 0.68 37.8289985656738 0 7
2724 0 0.62 23.4899997711182 0 7
2725 0 1.18 31.0330009460449 1 0
2726 0 1.03 32.1010017395020 1 6
2727 0 3.13 114.000999450684 1 6
2728 0 3.01 76.177001953125 1 8
2729 0 3.08 76.5699996948242 0 7
2730 0 2.99 58.898998260498 1 4
2731 0 2.7 47.3839988708496 1 2
2732 0 3.78 39.1559982299805 1 6
2733 1 1.87 40.8339996337891 0 10
2734 0 1.11 25.7049999237061 0 6
2735 0 0.67 48.5839996337891 0 5
2736 0 2.59 50.9189987182617 1 2
