1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
7.48,6.6,4.13,-2.82,2.96,-1.46,-0.73,1.65,1.5,3.79,1.84,5.29,1.94,8.4,-2.23,-7.57,-0.68,-2.57,-2.91,-7.96,2.57,1.21,-0.78,1.99,-0.78,5.53,-0.1,4.71,4.51,-0.1,-0.58,-1.84,-3.06,3.83,2.23,5.24,4.08,4.13,-1.12,-3.25,-9.66,3.25,-0.39,5.29,-6.55,6.55,4.9,1.99,2.43,1.89,-0.78,-5.49,4.42,9.13,-1.46,4.17,-0.19,-9.61,3.2,1.5,6.55,1.41,3.35,1.99,3.01,2.62,4.03,7.23,4.61,4.81,0.15,1.41,-0.44,0.15,-9.9,-0.29,-0.34,-0.24,1.65,0.97,6.12,-0.29,1.94,-3.01,-6.21,0.15,6.99,4.81,6.99,-0.24,4.66,1.26,7.96,-0.53,2.96,0.78,-0.19,6.07,6.99,1.21
8.93,7.67,7.43,-1.21,8.5,-2.82,-6.8,-8.93,2.86,5.78,4.81,-3.16,-7.14,-3.69,3.83,-8.4,-1.6,5.39,-0.29,-5.24,4.56,4.37,0.44,-1.02,-3.79,4.13,5.44,-7.91,5.34,-2.86,5.78,-0.19,1.17,-0.39,4.66,7.96,0.92,4.95,0.78,6.55,0.49,5.49,-1.17,-0.97,-0.34,3.16,-2.38,4.17,-2.04,-0.83,-0.87,8.45,0.87,-5.24,5.1,0.19,8.83,-4.08,7.18,-3.69,5.34,1.12,-7.82,-8.2,-1.26,2.77,3.4,-1.75,-8.2,5.29,-3.2,2.14,-1.84,-4.9,2.48,2.14,-0.1,2.67,-2.23,-3.79,6.31,1.31,-1.84,-7.33,3.88,3.35,4.27,-4.42,-8.83,-4.27,-0.15,-0.92,2.86,-0.05,-1.17,-1.36,1.84,0.1,3.2,8.74
-3.2,-6.75,-7.91,-8.54,-2.14,2.43,0.39,-6.65,-6.02,-6.84,-4.32,-0.53,-5.53,-7.67,-5.97,-5.87,-9.76,-4.56,-4.85,-3.3,-6.65,-6.55,0.58,-0.19,-5.53,-6.84,-0.73,-0.68,-4.66,-6.75,-5.58,-4.32,-8.2,-4.66,-5.63,1.84,-7.33,-7.48,-3.2,-3.35,-7.62,-4.66,-7.43,-7.43,-6.6,3.2,-0.58,-4.37,-5.49,1.84,-7.91,-5.53,6.89,3.06,0.58,-1.8,0.68,-8.5,-6.75,-2.18,2.91,4.71,-3.2,-6.31,-4.56,-5.53,-3.3,3.25,4.47,-7.43,-6.84,-1.99,-8.01,-7.38,-7.43,-6.65,-4.17,-1.6,-3.25,-7.96,-7.04,-2.33,-4.56,-6.6,-7.04,-0.63,1.84,-5.0,4.95,-1.8,-4.66,4.47,-4.61,-3.3,-6.89,-5.34,4.47,-7.62,-7.67,-8.2
-3.83,3.3,-4.22,0.63,2.52,7.82,-9.76,-9.71,-5.58,5.0,5.29,4.27,2.52,-4.51,2.52,-0.73,-0.58,-3.4,-7.86,-9.81,7.14,-9.56,-1.31,-9.13,1.21,4.66,6.12,-3.06,0.97,4.08,6.7,6.26,-9.27,-1.94,-6.55,-3.88,0.92,1.26,5.78,8.16,6.46,5.68,1.07,-9.13,8.35,-5.87,-9.61,8.64,6.7,7.09,-5.58,6.7,8.3,6.94,-0.29,-4.22,-9.61,-9.32,-9.08,1.46,-0.39,5.78,2.33,-9.37,-0.68,8.83,-9.51,8.74,2.48,8.69,8.5,-9.66,-0.63,-9.27,-9.61,7.18,8.54,-9.32,-9.47,-9.81,-9.03,8.4,-9.27,8.25,-9.37,-6.36,-9.32,-9.66,5.05,6.89,6.36,8.4,5.05,7.67,8.5,8.54,8.25,7.48,5.73,7.91
-7.48,5.87,-5.63,-0.39,4.85,1.12,7.57,-3.98,-8.83,-4.81,-1.6,0.49,-7.33,-0.49,-2.91,0.34,5.73,-4.37,5.49,5.15,0.58,-1.55,-2.18,-3.79,-3.88,-0.39,5.63,-1.89,7.67,-0.53,1.02,5.92,-4.95,-3.54,5.87,4.42,-8.01,-4.08,5.1,-2.09,-9.47,-3.06,-9.95,-9.95,-1.55,-2.43,-0.39,1.07,6.75,9.08,-4.47,0.1,6.5,-1.07,-9.85,-1.02,-9.95,-5.49,-2.14,-9.61,2.57,4.22,-4.81,-9.95,3.11,8.98,-9.95,3.98,3.25,-3.3,-8.3,6.26,7.09,0.0,1.31,8.64,9.08,7.72,-2.77,7.04,0.87,1.46,9.32,6.84,8.74,-8.01,6.65,-8.74,9.32,-4.51,-1.21,6.99,3.69,-9.95,-6.17,-2.14,-9.95,1.65,-3.54,4.47
3.83,0.58,2.52,-6.26,2.57,-3.54,-1.99,-1.12,-2.52,-7.67,3.5,5.44,-8.45,2.52,-8.45,2.14,-4.42,0.39,4.56,0.19,3.59,-1.89,6.17,-5.1,-3.83,-0.15,4.9,-0.92,1.07,3.79,-2.77,6.84,-5.39,-3.4,-0.58,4.76,-5.39,3.3,-0.19,-3.01,-2.28,0.49,-6.6,-0.24,2.52,1.36,1.65,-4.08,2.52,2.91,-6.94,-1.84,2.77,5.1,-6.94,-4.08,1.8,-4.51,4.66,-4.42,3.16,1.41,-2.33,-4.56,0.49,-2.43,-8.69,-5.49,6.07,-0.44,7.82,7.04,3.25,-3.88,-3.88,6.12,6.12,2.77,5.34,1.17,4.76,2.67,2.09,-0.39,-1.8,-5.05,3.16,1.84,7.33,2.57,-3.11,-1.46,-0.92,-5.83,2.91,3.54,7.82,-5.24,6.12,2.04
2.33,9.13,8.4,-0.24,3.54,3.25,-0.73,4.9,7.52,9.08,3.45,-5.53,-7.18,6.94,6.02,-9.85,-4.61,-3.4,-8.54,-9.85,8.98,8.4,8.25,6.5,5.15,2.38,7.43,1.6,3.54,-6.36,2.28,2.23,-8.59,1.12,4.13,8.45,5.15,9.17,1.5,-2.38,-7.18,-0.19,-8.59,-7.33,8.98,6.12,-7.67,-1.89,1.07,9.22,-8.54,-2.38,-3.69,6.5,-4.08,5.15,-7.28,-9.71,-5.39,-4.17,-5.34,1.65,4.13,-2.52,4.56,-1.17,-0.78,-7.23,2.23,-4.08,-9.71,-0.05,-9.56,6.75,-7.23,-2.91,-7.18,-8.59,-9.76,-9.81,8.45,5.1,-1.46,-0.05,-9.66,6.07,3.11,9.13,8.3,-9.76,1.8,-8.45,3.74,8.3,-7.18,2.86,9.17,5.24,-9.47,-7.14
5.29,8.01,2.09,0.1,2.38,5.53,-5.78,-4.76,2.04,5.73,5.83,2.52,7.14,1.8,-4.61,-9.66,-0.49,6.21,-9.71,-0.24,8.11,5.97,-0.29,0.68,4.66,5.1,4.32,0.92,8.79,0.29,4.32,1.46,2.23,6.6,8.69,5.97,-4.61,3.98,5.63,-0.15,-0.24,5.49,0.97,-0.49,0.63,4.85,2.82,-1.12,6.6,9.13,-0.78,6.94,7.72,6.5,3.59,1.36,-7.96,-7.86,1.41,-0.34,3.3,5.97,0.15,2.14,9.32,-0.1,-1.75,5.53,1.5,-0.15,-7.82,3.35,1.84,-7.23,-5.34,-0.73,-5.63,-6.02,-6.26,4.85,6.07,4.85,-5.29,1.41,6.75,-6.94,4.37,2.96,6.99,-6.21,2.09,3.01,2.82,2.14,-7.52,-7.67,-0.73,7.09,0.63,6.94
-1.12,3.2,3.25,-4.81,7.57,8.5,0.44,8.06,3.2,3.4,7.91,4.95,-8.64,8.59,-8.93,-9.22,1.02,0.63,8.5,7.62,8.59,8.5,8.64,3.88,7.67,3.35,8.35,7.82,8.45,3.79,7.86,6.99,-4.47,8.4,5.68,8.25,-2.18,-9.37,5.44,5.63,-8.64,7.33,-1.41,-8.5,8.74,-9.37,7.23,5.78,3.01,-1.26,-8.25,5.34,7.96,8.93,8.5,5.15,-9.27,-9.03,3.35,-0.92,8.3,3.11,-7.38,4.85,7.77,3.16,3.64,8.64,5.73,5.92,-9.61,8.45,0.49,-8.59,-1.65,-1.89,-7.18,5.58,-3.01,-1.8,-4.37,-4.61,2.82,3.54,-4.22,-6.02,-1.65,2.72,7.48,-1.99,5.83,5.24,7.82,3.11,5.05,8.79,-8.45,-1.26,8.64,6.02
2.52,5.15,1.8,3.98,2.62,3.5,4.08,-0.87,1.7,5.58,1.94,4.85,-0.78,4.17,2.62,-0.78,-0.44,2.62,4.27,2.18,4.27,4.08,1.02,-3.54,2.43,4.56,2.38,4.95,6.07,-0.15,5.15,5.68,3.45,1.8,5.92,5.1,-0.49,6.31,2.57,2.23,-0.1,2.67,2.67,-3.59,4.61,6.07,5.0,4.85,5.44,4.95,-0.15,1.89,5.83,4.81,-3.35,5.34,-2.86,-3.98,-3.69,2.96,4.37,6.7,6.8,-0.39,5.63,5.44,-0.63,4.51,5.0,-2.77,-0.24,4.42,4.51,4.56,-0.44,5.58,-1.55,-5.34,-5.53,-4.81,3.45,3.88,4.71,5.19,5.0,2.43,1.07,3.54,-0.73,3.35,-0.49,2.77,5.49,-0.63,1.8,4.22,5.1,-0.49,-0.39,3.3
4.95,-2.96,-0.15,-1.94,6.5,-4.76,-9.71,3.35,1.41,6.07,3.64,-5.78,-0.15,1.8,4.81,4.76,-0.15,7.52,8.25,-6.17,-0.53,0.1,0.68,2.82,3.3,-0.34,-3.69,2.48,3.59,-3.3,5.53,1.7,0.87,0.68,-0.19,7.48,-5.49,8.83,4.08,1.46,-5.24,-3.45,0.68,2.43,-3.83,-3.5,5.1,4.71,6.41,4.81,-3.54,-4.17,-4.51,2.33,-4.51,-1.7,-3.25,-6.41,-8.4,5.39,-1.12,-0.68,-8.88,5.34,4.56,8.3,-1.12,-0.29,8.64,-4.85,-9.13,8.54,0.19,-4.22,-4.27,7.77,1.5,8.4,-8.54,2.67,0.97,-9.22,8.54,-8.4,-8.79,-8.35,-5.34,8.93,8.74,-6.7,5.49,5.19,5.39,2.72,-4.37,-4.51,2.91,2.38,0.44,2.72
5.34,-0.63,5.73,-0.44,1.41,2.82,-2.28,-4.71,1.36,0.39,5.53,-0.97,5.24,2.43,3.88,-6.26,-3.06,-3.98,5.58,-5.05,0.44,-0.53,4.13,4.13,2.43,-0.15,3.64,1.65,1.02,-1.36,6.36,0.92,-1.5,4.51,7.77,2.43,8.06,4.71,5.49,4.76,-3.93,8.2,4.27,0.68,2.43,-2.14,-3.06,-0.63,5.44,1.21,1.02,5.05,0.63,5.1,-0.24,-0.53,0.29,-1.36,6.17,4.95,5.73,1.31,5.0,1.21,2.91,1.75,-0.1,5.78,1.8,4.9,4.81,1.41,1.41,0.34,3.2,2.33,2.33,2.33,3.74,2.57,6.99,7.91,5.0,6.84,6.5,4.9,6.84,6.65,1.7,4.13,3.16,3.45,2.48,3.01,3.01,3.01,3.01,3.01,4.13,3.11
-9.81,-7.23,-0.49,-0.49,-4.85,8.98,-9.71,-6.17,1.7,-2.57,-2.43,5.29,-6.17,4.17,-5.19,4.42,3.93,-6.07,-0.49,-5.29,8.06,-3.3,-2.57,-1.21,-1.65,-1.94,8.06,-2.72,7.04,-2.57,7.96,8.16,-5.15,-6.21,5.24,6.6,-9.85,-1.55,-1.07,-1.41,-2.43,7.33,-5.24,-9.17,-0.73,6.75,8.2,-1.36,6.7,6.84,2.33,-6.65,4.81,8.45,4.51,-1.17,-9.85,-6.65,-4.85,-1.8,1.5,5.83,-4.03,-6.07,8.88,0.44,4.08,-0.29,6.7,3.69,-1.21,8.01,3.83,-8.45,-1.02,6.46,6.55,-1.5,5.87,3.16,0.58,-3.25,-7.91,-0.97,-9.32,4.13,7.38,6.55,7.72,-1.07,6.65,-1.02,-6.7,7.14,-1.36,-1.65,7.52,-0.58,4.32,-4.22
2.86,-8.25,2.96,-5.73,0.68,0.39,0.1,-6.89,5.34,5.44,-4.56,-7.18,-1.31,2.62,-9.08,-4.42,-6.65,-6.8,0.87,-6.21,-6.41,0.1,0.24,3.35,5.05,-3.98,0.58,-4.17,-6.5,1.12,-6.75,-6.8,-3.93,-4.42,5.29,5.19,-7.38,-6.21,2.96,3.16,5.58,-5.97,3.59,5.92,6.89,7.52,-4.17,4.81,-4.42,5.1,-3.79,-6.36,5.29,5.29,-6.12,-5.92,-6.31,-6.5,-6.55,4.95,7.18,0.29,-3.69,-5.63,-6.6,7.14,-6.55,4.13,7.38,3.64,-7.86,-5.97,-5.39,-7.77,-7.14,0.68,7.57,6.41,-6.5,-7.43,-7.67,-8.06,6.12,-6.55,0.92,-7.38,3.5,-7.62,7.57,2.62,-8.25,6.8,3.79,-7.09,5.44,3.64,-4.32,-7.52,-7.67,-7.86
-0.49,3.59,-0.73,-1.7,3.69,-6.5,5.73,-8.88,4.17,4.61,-2.72,6.21,0.73,3.06,2.43,2.14,-4.71,4.95,6.36,-0.63,2.33,2.86,7.62,-7.72,-4.61,-2.52,1.55,2.43,4.13,1.84,-3.06,-1.99,1.12,7.09,1.21,-0.24,-0.44,6.02,5.15,4.42,-7.14,0.87,-5.1,9.08,-0.24,-1.84,-2.23,-8.74,1.36,5.44,-2.77,-3.4,3.88,-1.12,-0.92,0.24,0.87,-8.98,-6.65,-2.86,-7.43,-0.39,2.28,4.85,0.73,1.7,-3.74,2.67,5.1,4.95,-6.6,8.01,4.42,5.63,8.54,5.53,5.15,7.82,3.06,-3.35,8.16,-5.39,1.41,-7.43,-6.07,-3.54,5.53,4.37,7.04,-8.5,0.49,6.31,6.5,-6.46,5.78,4.03,7.28,-6.99,-7.77,-8.74
9.17,9.27,9.22,-7.91,5.19,7.82,-4.76,2.09,5.24,-6.99,8.4,3.45,-0.87,-5.63,3.98,4.27,-1.6,8.35,9.22,3.4,-2.09,5.53,6.26,3.45,-0.15,8.79,9.32,8.06,2.14,-5.97,7.86,4.17,-9.27,5.58,6.36,8.69,8.98,3.16,6.99,5.44,-0.97,6.31,6.12,-9.85,-8.01,9.13,2.67,5.97,4.71,-5.68,4.56,7.57,-7.86,6.02,1.94,5.97,9.32,9.17,8.69,-0.19,6.07,8.93,5.34,-5.49,5.1,2.96,-0.68,3.93,-6.17,8.83,6.26,9.32,7.48,4.61,-3.93,7.77,8.4,-1.41,8.54,8.4,2.04,6.31,8.64,6.65,-6.84,4.76,3.25,0.34,-0.83,-7.91,8.74,-4.76,-2.18,8.45,-8.64,9.13,9.27,-0.24,0.78,3.2
-1.89,-2.33,-8.5,-9.22,-9.42,5.1,-3.74,3.01,3.16,-4.61,-8.88,5.68,-8.93,-3.93,-6.12,-1.6,-6.55,-2.23,3.06,-1.36,-6.8,0.39,1.17,-9.13,-9.08,-3.98,5.1,-6.07,-9.32,-5.24,-6.07,5.29,-9.08,-6.36,-1.94,3.5,-8.83,-0.05,-3.88,-1.36,-1.55,-7.28,3.5,-1.89,-9.56,5.97,0.39,0.24,-3.79,2.72,-9.03,-8.4,5.1,5.44,0.68,3.64,-0.29,-9.81,-6.8,0.19,2.82,7.77,-1.65,-2.04,-8.59,-4.51,-4.32,2.72,5.29,0.1,-8.4,8.74,-4.71,-6.5,-4.08,0.58,-2.57,-6.8,-4.47,5.63,0.87,-2.28,3.54,0.78,-6.12,2.67,-1.75,-0.24,1.17,2.57,3.69,5.68,7.86,3.5,3.01,0.29,-6.36,-6.6,-2.43,-6.75
-0.29,-7.86,-9.42,8.83,2.82,7.28,-7.86,1.26,-4.76,-0.29,-0.29,4.17,-0.29,5.73,-0.29,-9.42,-0.29,-9.61,-0.29,-8.25,5.73,-7.86,-6.12,-6.31,-0.29,-0.29,-0.29,-8.25,8.83,-3.2,5.92,7.28,-0.29,7.28,0.29,-0.29,-7.86,-7.86,5.73,-6.31,-6.31,-0.29,-6.31,-6.31,-4.76,7.28,-7.86,-7.86,-5.73,5.73,-0.29,2.62,-0.29,5.73,-0.29,-9.42,-8.06,-7.86,-7.86,-5.53,-0.29,-0.29,-7.86,-0.29,7.28,-0.29,-6.31,0.49,5.92,-0.29,-9.42,-4.76,5.92,-7.86,2.62,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-6.31,5.73,-6.31,-3.2,-6.31,-0.29,-6.31,-7.86,-7.86,-3.2,-0.29,-0.29,-9.42,-7.86,-7.86,-6.31,-0.29,-6.31,7.28
0.1,4.13,6.36,-0.53,-2.72,3.93,1.89,-1.84,4.32,3.74,3.59,3.4,3.64,-0.15,0.15,-3.35,-0.44,-3.88,4.32,-3.2,4.27,-3.45,0.68,2.33,3.79,4.37,4.42,4.17,3.64,3.83,4.56,4.71,-0.19,2.91,4.47,-0.05,-1.55,1.99,3.59,4.51,0.78,3.54,-1.36,-1.84,-1.21,4.51,1.89,-1.36,3.59,-1.07,4.13,4.17,4.08,4.66,3.59,-0.29,2.18,-3.5,1.12,-2.23,6.02,2.38,-1.07,0.92,-4.85,3.54,3.2,3.3,4.61,3.45,-8.88,6.31,6.36,-1.17,5.92,6.84,-9.08,5.0,5.53,5.49,6.21,-9.13,-8.79,-3.16,4.71,4.47,4.9,4.56,3.25,-8.83,-8.88,-4.9,1.8,1.17,3.83,-5.34,-5.1,7.28,-4.81,4.61
7.14,7.96,6.7,7.04,-9.08,7.67,6.31,-8.16,6.65,6.7,5.44,5.24,4.47,5.87,-9.22,-9.08,3.5,-8.98,4.81,-8.64,5.05,-7.52,6.8,7.04,5.24,5.92,5.49,7.04,-3.4,6.46,7.18,-6.17,6.21,5.44,3.06,8.3,6.12,5.24,5.49,5.44,7.23,5.29,7.14,7.09,5.44,4.17,6.75,1.21,6.84,4.51,6.7,7.33,-6.31,-6.8,7.96,7.28,7.09,-7.09,6.7,6.07,5.73,5.05,7.04,6.21,0.34,5.87,5.97,6.07,3.64,3.88,6.36,7.67,2.57,8.54,7.23,7.52,7.57,7.52,8.11,6.99,-7.14,7.18,6.07,6.21,6.31,5.83,7.62,6.07,8.3,6.99,7.33,6.65,7.67,7.23,-1.12,7.33,7.43,7.33,5.19,6.31
3.45,-7.38,2.96,4.85,-3.01,7.48,-2.91,-9.17,0.19,5.15,2.86,6.21,-2.28,-6.31,-8.79,1.75,-5.44,4.08,-9.03,-6.99,-8.2,0.49,-2.62,-2.52,8.54,7.38,7.18,-9.76,-3.98,-6.36,2.52,-2.52,-4.13,-2.04,8.35,7.82,-6.7,-1.5,-7.77,0.49,4.32,1.99,-8.88,-4.27,-4.85,7.57,-3.01,4.76,-0.63,-1.17,-3.64,-1.8,5.97,-9.08,3.45,-9.71,0.29,-0.78,-7.09,-7.48,1.55,8.93,-4.27,4.47,0.58,7.57,-2.43,1.94,6.21,2.62,-9.81,-8.06,-7.86,-9.27,-2.62,4.56,-8.69,-5.83,-8.64,-9.76,-8.5,-8.54,-9.56,5.87,2.04,-4.03,6.07,3.64,8.4,-6.41,0.92,7.23,1.5,-0.73,2.96,0.97,-2.04,-6.6,-3.79,-1.75
0.34,1.17,-1.6,-1.46,0.0,1.02,-6.94,-9.32,-1.65,1.26,0.39,-0.58,0.0,0.63,-2.04,-9.08,-0.1,-2.96,0.15,-4.17,-1.21,-0.15,0.73,-3.88,2.72,0.39,-0.19,1.21,1.36,-0.63,1.94,1.17,0.39,-0.97,-1.65,1.6,-0.19,-2.14,1.94,1.99,-1.26,3.83,-0.87,-1.17,1.07,1.6,2.18,-1.75,1.55,-3.11,-0.78,-1.17,-0.19,1.41,-1.46,1.17,-3.4,-2.48,-0.53,-1.41,0.92,0.24,-1.5,-2.04,1.84,-0.53,-1.12,1.84,-0.78,-1.8,1.07,3.06,-1.31,-0.1,2.62,0.83,2.28,2.28,2.28,0.15,-0.24,0.44,-0.29,-0.29,0.19,-0.34,-2.82,0.24,0.44,0.49,-0.15,-0.15,0.05,-0.34,-2.04,0.15,-3.98,-1.8,-0.63,-3.64
-8.01,-3.3,2.57,-2.57,4.32,3.59,-7.43,-1.94,-7.14,-8.2,-0.19,-0.87,2.82,1.6,-6.02,-5.92,-3.98,6.02,-4.9,3.79,3.79,-4.61,3.45,-9.51,-4.66,-2.96,0.49,8.11,5.15,0.73,2.72,5.49,-5.53,-3.4,6.21,4.51,-9.61,-1.41,-4.66,0.29,2.38,-4.95,-9.76,-9.56,-6.7,-6.41,-2.52,2.48,6.75,7.33,-3.35,-7.72,3.79,8.11,-9.66,0.97,-4.17,-0.44,-0.83,-3.64,-0.87,9.22,3.3,1.6,8.3,6.55,-9.13,7.82,2.62,5.58,1.89,7.96,3.98,-7.09,3.11,3.74,4.13,7.09,0.15,1.12,-6.5,-9.51,-7.57,6.94,-1.55,-4.03,1.75,-0.19,7.38,7.57,2.72,3.83,2.62,-4.71,6.5,-3.2,4.9,-1.84,1.41,-6.31
-9.27,2.14,-9.56,-9.85,-1.7,-9.66,-8.5,-9.37,-9.51,-2.14,-9.66,-7.62,-9.42,-9.56,-9.27,-8.01,-5.0,-9.71,-3.01,-7.28,-7.52,-9.32,-9.32,-9.66,-9.71,4.27,-9.76,-9.9,-2.04,-0.97,0.87,-5.44,-9.47,-5.1,-9.17,-3.25,-9.61,-0.78,7.43,-9.66,-9.56,-8.69,-3.45,-9.76,-7.09,-9.51,-9.37,-5.34,-4.47,-9.37,-9.37,-0.68,-8.98,-5.34,-9.76,-7.77,-9.85,-9.51,-9.71,-9.56,-8.83,-9.76,-9.61,-1.36,-9.32,-9.56,-2.57,-8.98,-5.83,-8.5,-8.83,-9.42,-9.76,-9.47,-9.27,-6.8,2.38,0.87,-9.03,-9.03,-9.66,-2.72,-2.91,-9.27,0.39,-2.96,-9.61,-3.64,-0.39,-0.58,-9.71,-9.27,-4.08,4.27,-9.42,-9.85,-9.61,-1.07,-9.81,-9.85
1.5,3.83,0.53,2.23,-5.58,5.24,5.39,-5.24,3.35,1.99,3.11,1.75,-0.49,0.29,-9.9,-9.81,-0.63,-9.9,-0.73,3.16,4.56,3.35,8.45,-0.68,2.14,1.12,8.74,-0.53,9.13,1.94,9.13,9.03,-3.79,2.86,-0.92,8.74,0.24,-3.88,1.26,-0.49,3.01,7.52,3.54,-5.44,4.56,-0.39,1.7,5.34,-2.23,9.03,6.31,3.01,0.83,7.48,7.23,1.26,-9.17,-6.21,2.23,-0.05,8.88,0.39,-0.34,4.47,5.44,3.3,3.45,0.83,7.48,1.99,5.24,4.95,5.0,-2.09,-3.01,5.34,1.84,-0.15,1.26,4.66,8.88,1.17,8.98,7.67,2.18,-0.87,0.24,7.77,8.3,-4.66,7.38,-0.53,2.43,7.72,3.35,-1.41,1.6,-3.83,-2.28,8.3
5.0,7.52,8.83,-6.84,-4.27,-4.76,-8.06,2.62,-8.35,7.96,2.67,-4.32,-0.49,-6.75,3.45,6.6,2.77,-4.27,-8.5,8.01,5.05,-1.99,2.62,-9.03,-0.49,-4.66,8.83,-2.91,7.43,-4.22,4.22,2.57,-3.16,-5.49,-6.75,7.48,-6.5,-6.75,2.96,-6.31,4.61,-0.44,-4.22,-4.9,-3.88,5.92,-0.44,7.09,4.27,7.04,-4.13,0.49,7.91,-6.7,1.84,-4.95,7.57,-9.42,-7.67,3.79,-8.01,-4.51,-9.37,2.33,8.79,7.52,3.59,3.4,-7.52,-8.54,-0.44,-3.83,-3.64,-7.09,-2.43,2.04,-6.07,-4.56,1.12,2.72,-8.01,7.52,3.35,-0.58,8.35,-0.44,7.96,8.3,1.02,3.3,5.05,-6.99,-4.56,-3.5,-7.14,4.56,4.42,-5.1,-6.55,1.55
-3.69,9.17,9.13,-1.94,3.16,-0.58,1.41,9.08,5.68,9.22,9.17,3.25,5.1,-6.99,-9.47,-9.47,-0.44,-9.66,-9.76,-9.76,7.86,9.17,-2.82,4.32,-0.58,9.17,9.13,9.13,6.26,-2.18,9.37,-0.05,-2.28,9.22,4.37,8.98,-3.64,-4.27,9.17,9.17,-4.13,9.13,-9.66,5.97,9.22,9.13,-3.5,9.13,1.41,9.03,9.17,9.08,9.08,6.12,9.27,9.17,-9.66,-8.06,9.22,-1.07,9.27,-0.53,3.25,-2.28,8.98,9.13,-3.16,9.32,8.93,-1.55,-7.86,-6.84,-9.76,-9.13,-0.1,0.05,-7.33,-3.5,-8.79,9.27,9.37,-8.01,-6.7,9.32,8.64,9.08,-6.46,-4.61,0.73,-7.72,6.46,8.59,6.7,5.58,-4.17,-8.01,4.08,-3.54,0.44,-4.32
-9.81,-0.19,-0.83,-7.72,9.37,4.51,-9.13,9.27,-8.06,-5.0,-9.9,-5.24,-7.86,2.96,-9.71,-9.95,7.48,-0.44,-9.95,-9.85,-9.85,-9.81,-9.81,-7.33,-6.99,-9.66,9.03,4.61,-9.51,-9.81,9.27,9.17,-9.56,-9.85,9.27,-6.36,-8.16,9.03,-9.9,-8.93,-9.85,-9.81,-8.79,-8.11,-8.11,-6.89,3.4,9.17,7.48,9.17,-9.85,-8.4,-9.71,0.0,-9.85,-0.83,-0.29,-9.81,-4.22,-8.79,7.38,-0.87,-7.28,-6.75,-0.44,5.15,-3.35,9.32,-3.74,-4.95,9.03,8.01,6.31,-4.85,-6.36,8.98,-0.53,5.97,8.98,8.3,-9.56,-6.36,-7.43,7.72,4.61,4.76,-8.3,-4.42,-0.58,9.27,-9.66,6.55,-4.76,5.63,-8.98,-3.45,8.64,-7.18,-0.34,3.16
1.02,-0.53,-0.1,-0.73,-3.2,5.68,3.2,1.31,2.62,2.14,1.21,0.29,0.73,1.02,4.56,1.84,-0.05,1.12,1.46,1.46,3.79,1.26,1.02,2.04,-0.15,-2.18,7.23,2.28,5.49,2.43,5.78,5.73,1.31,3.01,3.16,4.95,-0.92,-0.05,4.47,0.68,1.84,7.28,-0.53,2.38,2.28,4.61,4.61,3.25,7.91,5.34,1.6,1.6,4.71,4.9,1.46,5.44,-0.63,-8.3,1.36,4.17,4.51,3.25,3.93,2.14,4.9,4.56,0.87,4.32,3.4,1.46,2.62,3.25,0.44,-4.9,1.84,1.84,2.18,-3.69,-3.69,-3.69,-4.56,-2.23,1.8,2.52,-2.86,-2.48,-2.33,-2.14,2.72,-5.19,0.68,-0.49,4.08,2.57,-1.41,0.87,2.23,-9.37,-4.03,1.36
0.58,5.15,2.96,3.01,-6.46,0.39,0.44,2.28,-7.52,5.24,2.77,1.65,-2.82,-4.51,4.95,-0.68,-6.99,6.21,-2.62,-5.34,-0.58,-4.47,5.29,-5.73,-1.02,-4.37,5.34,0.34,5.97,6.99,0.1,4.22,4.56,-5.05,-2.33,4.22,6.99,1.89,-0.39,0.34,5.49,-3.93,-6.41,-1.02,2.09,5.15,-6.6,3.25,-4.95,5.15,-2.72,-0.05,4.32,5.63,-5.53,0.34,5.49,-8.5,-0.92,1.36,5.63,1.89,5.53,4.03,-7.18,-3.79,-6.94,5.78,-0.63,-1.41,-5.63,6.55,1.65,-6.94,-6.94,2.09,6.5,-6.75,-6.75,-6.75,7.14,-0.68,6.12,-0.58,5.29,-0.92,-7.28,8.11,8.06,6.84,-7.18,-7.57,2.33,-3.83,4.03,-0.58,6.8,-5.53,2.48,-0.58
